LCN2,HHEX,CRISP3,CAMP,KLF10,SOX4,HOXA9,MAP3K7CL,MAPK12,TRIO,DEFT1P,GAS5,BMP1,CD8B2,SOCS5,PTH2R,MARK4,FSCN1,CYP4F3,ZNF469,DNAH10,HOXA10,VPREB3,EEF1A1,C6orf48,ASPH,MMP9,SLC17A9,UBE2E2,RPL22,NETO2,OLFM4,IL7R,PNKD,ORM1,RAB37,TUBB1,FBXL19,RTN2,MSRB3,C5,CFD,ORM2,SNX33,FLT3,AL022313.1,MERTK,CD160,ALOX12,PKLR,CD44,CD8B,TCL1A,ITPR1,AL031316.1,CRTC1,IGF2BP2,URB1.AS1,SLC25A21,ARRDC4
4679.63,4862.6,13.1797,3230.44,3836.28,17849.7,54.6547,96.7647,435.054,712.74,87.2386,29828.2,228.386,37.1864,1312.76,1149.79,1437.24,1262.67,91.9938,193.622,91.348,26.6635,56.7762,4929.77,16224.4,1411.81,5648.26,3053.35,2604.91,15892.4,756.748,255.781,149.883,1685.29,451.829,5054.07,103.968,322.627,126.071,2408.97,432.678,7679.78,19.9796,128.256,4778.18,240.486,369.546,59.9106,84.211,309.206,17907.5,67.5147,71.7935,1015.58,30.6932,211.905,1707.5,523.442,17.8425,813.681
549.125,4466.8,48.2929,270.981,17372.1,9817.19,5245.35,299.55,437.212,286.755,89.2376,45900,874.298,245.217,1428.7,160.108,1234.22,2270.74,129.792,103.515,48.4112,1556.84,191.276,3861.21,13851,820.568,605.19,678.427,1055.42,24988.6,101.486,105.771,1381.31,1561.64,286.523,2102.54,806.15,122.16,586.244,4676.09,435.798,3086.94,101.298,480.66,3114.8,614.404,256.527,302.917,179.389,312.383,19304.2,284.488,118.386,1239.44,35.2592,200.44,6876.14,289.981,425.421,1309.93
114.267,5990.92,44.7882,30.4899,17380.5,13390.7,13668.3,165.165,659.377,226.534,12.6128,40229.7,285.361,16.7064,1773.22,379.485,1559.52,3657.22,41.7039,51.1333,35.9901,3217.36,155.508,3500.64,17824.1,562.582,189.108,1769.31,525.052,18873.8,247.464,37.3157,51.6738,785.802,62.5102,1487.86,983.763,178.325,535.152,3114.64,390.191,19778.8,25.5983,252.219,3128.32,490.933,393.63,148.207,26.6794,164.557,9535.09,37.1009,110.481,711.362,9.82332,297.784,4115.29,362.86,31.6167,1808.63
13184.7,4705.66,10586.4,1628.6,16386.7,6652.75,2378.35,150.868,164.677,439.971,156.106,26722.5,322.23,137.494,917.961,675.98,884.14,1195.26,2619.36,221.814,230.977,1140.32,125.074,3000.51,11155.4,1292.74,5957.33,1053.4,1090.04,12126.9,160.026,1079.66,277.321,1656.22,383.355,4317.6,1845.36,320.032,334.244,6099.55,665.815,11792.5,14.4881,201.69,2038.4,625.479,297.888,157.313,146.379,99.2385,22057.8,104.42,140.782,546.828,108.649,285.644,7421.67,480.263,69.9333,1245.48
58.3107,7702.39,8.99793,41.0402,15664.4,20892.9,7034.03,91.6102,105.7,36.8134,54.2633,22883.2,459.542,40.5674,2485.94,324.603,1528.15,1937.04,19.7261,356.555,18.8194,2027.52,101.327,6516.4,16065,507.178,91.8958,2655.86,96.2665,17222.8,26.2319,6.52472,101.03,2242.24,13.2347,5512.53,141.689,540.866,269.496,13929.7,364.84,3180.3,16.9949,189.276,11064.5,278.571,284.108,85.5181,72.8703,64.6598,25159.9,49.1604,92.741,792.538,14.9346,156.297,3345.66,335.365,32.2613,3214.18
48.5965,11394.5,4.97754,58.114,23358.2,13331.9,10484.1,105.873,487.952,326.427,46.074,25672.4,701.9,44.3909,2491.97,651.909,1884.89,2518.44,29.0655,218.768,85.2402,2879.99,12.0757,7084.11,14476.1,1413.58,215.311,2475.58,604.11,18021.5,210.625,10.9177,54.1861,2022.09,3.5795,3562.01,419.684,409.911,1163.51,5484.87,395.462,25074.6,13.314,435.342,6082.65,371.875,127.628,111.07,70.8474,53.7203,15491.6,35.9806,25.6137,1206.86,14.4537,203.655,4225.19,459.077,24.8557,3693.58
6358.4,10617.1,2779.01,9024.49,12497.9,12484.2,14762,115.156,1166.13,416.672,22.1217,42434.9,540.62,162.619,1206.2,456.479,1623.34,3896.26,541.643,89.7586,88.1054,2524.68,74.1165,7053.38,24378.1,1275.6,2882.64,3615.81,439.028,25215,267.768,21.8325,369.409,1821.54,571.255,5353.91,154.873,456.466,569.796,8001.32,266.975,38600.9,62.0518,410.242,6500.44,754.788,174.897,75.9986,72.6493,119.895,12717.7,120.432,45.5142,705.001,161.679,247.317,3022.87,217.991,29.3362,2760.84
1889.48,5227.06,371.438,55.2204,24753.6,19284.8,3693.26,292.321,415.15,344.793,63.4098,56678.5,1004.44,459.949,1929.49,189.955,1094.91,5131.19,230.72,135.271,223.931,726.129,240.327,5170.86,18874.3,890.66,2226.59,2036.05,136.84,27485.2,224.964,221.216,402.239,2116.62,105.572,2873.72,1220.74,470.465,717.188,4484.58,506.162,2350.28,19.5385,376.09,2121.81,1296.45,230.654,214.617,102.654,302.363,18830.7,212.87,57.7966,1196.48,80.6521,159.779,10604.6,344.368,85.5178,1056.69
4538.32,4362.66,1973.34,5225.78,11933.2,5137.64,6967.72,148.685,194.327,225.597,395.398,23417.6,333.887,162.075,533.88,685.7,622.765,1677.17,191.719,76.7521,37.1051,1895.88,90.3492,2657.09,7924.5,1095.55,3970.19,1591.61,519.507,10564.5,173.703,1027.27,341.681,1234.51,727.295,3751.69,3806.48,187.489,714.435,4406.98,486.694,22491.2,115.006,243.935,1593.33,1149.4,302.655,211.402,153.212,331.686,6882.46,145.111,123.254,508.656,57.3518,216.483,4084.09,321.927,137.218,1096.46
1337.9,6869.33,2139.54,2463.39,15439.6,17325.4,20645.3,63.5527,212.308,301.675,57.5014,30790.8,421.726,114.473,1459.02,43.7453,628.015,632.643,868.004,298.634,80.5359,6197.64,56.4938,4257.37,17439.6,2275.38,1470.43,1194.23,685.444,15317.8,175.553,27.2979,223.853,914.336,631.405,1957,813.472,161.32,154.691,6825.95,208.671,33960.4,56.9416,213.909,3296.52,235.818,206.068,126.482,62.5169,115.418,14907.2,46.2775,57.3235,876.992,81.4498,237.701,2414.6,527.105,43.4744,1402
275.098,5442.57,10775.7,1801.72,19962,7614.5,17844.2,61.5706,238.664,51.1572,916.635,15068.2,203.257,76.4524,915.53,1337.68,1078.23,635.65,2411.44,178.85,32.7649,6330.41,75.1923,2820.26,7504.89,1386.45,16525.5,805.744,244.014,10220.2,146.729,887.127,138.929,761.797,995.092,4060.21,832.015,283.369,1179.2,8271.68,279.459,25745.2,108.847,162.107,1553.59,397.846,105.169,103.455,46.1401,109.748,13128.6,70.3351,112.919,694.461,40.3454,81.2091,4207.69,427.102,21.5112,1347.64
143.49,2956.54,67.1769,30.6283,8387.54,25918.9,8287.63,107.875,448.665,569.569,81.1963,14484.9,389.054,33.7043,1617.92,45.8003,1339.78,1869.16,34.6726,307.412,174.541,2855.66,37.786,2580.6,7531.81,793.873,423.117,2186.83,324.052,9762.98,80.5692,63.6072,118.872,1000.01,75.175,2507.04,253.607,244.165,641.42,5327.85,362.041,15640,32.5179,273.375,4237.56,31.5521,242.77,200.087,195.288,32.4794,23022,63.3205,139.781,1325.38,76.8453,216.999,5497.92,426.8,48.5836,536.725
288.721,3407.54,208.926,656.052,12023.2,9544.86,9491.37,87.9492,380.585,475.88,85.5113,19807.2,351.163,42.9351,1176.1,468.78,1559.99,1465.56,117.469,156.709,57.2545,2932.08,55.3058,3875.87,11438.3,1670.55,763.164,2204.24,62.6828,10858.4,622.622,32.3612,542.756,3580.17,67.9327,3813.9,87.3659,311.537,791.357,7232.75,519.475,18328.3,34.5594,256.803,8655.21,151.16,736.912,83.6934,37.7978,68.0483,10924.7,42.9799,157.614,1683.7,76.991,164.73,4207.76,105.062,25.7762,1961.53
814.639,6512.49,70.8046,743.413,6955.09,20100.3,14304,39.584,305.724,504.281,43.4141,20849.8,382.799,84.3777,1531.38,123.353,1181.16,1862.54,62.7828,331.008,116.124,4297.44,32.7958,2964.88,11310,2198.88,831.307,2105.52,611.742,15135.2,585.549,443.871,288.75,1541.14,59.1352,2807,181.306,333.808,357.569,7279.12,516.953,25401.9,19.4536,267.467,9826.58,211.96,423.591,88.3426,64.1224,13.2556,16462.8,92.8215,81.5423,1121.62,116.04,220.636,2916.5,502.733,31.081,1338.42
977.876,4633.22,70.5307,4789.03,12742,2897.92,9371.9,101.211,157.65,238.893,432.163,16152.2,292.547,219.441,978.768,994.481,769.954,449.994,357.769,125.062,42.4678,3270.01,35.8446,1909.51,6889.48,1108.25,9369.01,936.275,468.413,7449.21,648.547,295.411,283.485,2393.73,3492.11,3571.43,5205.82,152.019,665.839,2076.1,685.028,15932.8,528.247,206.752,1817.86,1427.88,373.79,173.176,96.4848,93.8747,9638.43,160.243,72.8633,432.258,15.5476,205.519,5850.94,129.807,12.3806,1654.83
13968.5,3465.87,2288.22,3581.17,10725.2,2368.53,1307.2,232.97,279.075,586.408,212.571,39529.2,439.318,905.589,865.783,78.7396,992.413,1108.77,762.769,244.061,172.34,497.815,248.836,2702.12,14000.2,61.33,5007.37,529.284,405.799,14456,115.656,3062.2,4120.08,1063.39,2555.44,958.482,665.452,102.933,528.061,883.851,179.216,114.79,44.7151,203.249,363.662,736.343,216.839,921.221,141.817,222.526,21214.1,565.971,221.544,418.214,264.7,222.82,4400.41,367.15,125.968,959.192
80.3173,5098.3,22.2425,56.7868,5842.51,9867.87,8166.67,56.0543,651.336,427.111,24.8936,34766.6,362.446,44.9617,891.803,130.904,2305.68,3360.27,39.1986,65.7405,34.508,3177.44,37.108,3255.77,16194.8,1580.28,201.013,2350.2,1716.57,19596.9,539.931,18.9356,864.353,2525.08,24.9991,2151.35,223.873,586.002,1068.81,6712.18,162.931,36736,14.3155,363.829,9167.78,91.8812,1261.03,264.752,72.6234,86.077,14947.5,58.142,93.6838,1707.78,56.5566,95.5468,4803.78,148.35,27.8257,1840.45
24.2338,4254.82,12.2894,646.458,28960.6,25313.8,17.2651,155.394,598.234,729.209,17.4014,42413.5,286.126,65.2598,1615.09,74.726,2415.03,2008.41,60.1555,239.936,23.5069,33.6929,53.6729,7284.67,23510.3,1562.92,1891.97,2730.05,1820.75,26543.3,651.592,36.9917,128.51,2822.17,43.7454,5375.2,153.006,478.246,489.673,6583.95,544.484,33279.6,25.027,197.798,3219.1,79.779,473.952,142.931,55.9935,171.297,29515.8,94.8396,33.3908,1231.99,98.8745,215.193,1424.83,416.889,30.873,1137.73
13889.9,5052.98,5492.99,6171.01,17700.1,8756.64,7625.27,53.4879,634.828,320.594,422.099,18103.9,417.777,94.7234,1477.06,1306.33,1171.14,2126.27,1143.57,223.794,154.411,1459.89,202.968,2137.44,6540.27,1131.06,4650.26,1505.52,226.997,11358.7,206.86,1394.59,365.57,1897.83,4328.53,1240.25,1576.9,339.368,410.672,5193.54,212.231,9659.91,351.832,108.304,687.012,549.856,383.089,133.547,93.3105,539.472,14328.6,79.0396,172.456,832.988,40.3472,69.5656,1837.18,415.321,251.555,2501.34
29.9312,6511.61,13.1355,219.198,29698.1,5679.09,22862.7,104.442,211.23,339.896,32.8821,25388.1,373.505,109.951,1401.73,268.579,1441.76,1367.88,31.2817,217.837,25.0387,6491.64,30.6654,3973.13,16942.2,1278.05,240.995,737.598,1894.27,15657.7,871.083,30.6862,98.0398,1694.59,33.9982,1986.09,167.854,167.681,1433.29,4539.25,399.074,37083.8,9.77625,221.555,4782.31,236.064,204.129,91.4481,72.6562,39.5785,15559.6,69.2238,42.1991,1111.34,28.5607,254.341,3751.13,384.852,36.7215,2451.61
105.873,3659.23,22.7369,17.0082,10639.2,13472.8,43.3189,39.1732,295.576,850.665,28.7677,30682.5,271.638,127.941,1350.97,691.59,1212.53,795.352,43.3633,189.879,56.7635,23.4501,22.6041,4654.41,15264.8,620.054,235.135,2805.07,812.557,16420.1,187.468,18.7332,727.325,1340.53,69.5118,3185.03,137.569,195.54,143.344,1048.48,396.711,2003.52,8.88386,95.1881,1150.16,154.381,798.653,192.992,91.7446,203.414,14316.8,54.7726,88.0517,1167.65,11.7584,277.701,1651.85,231.932,39.127,1723.34
3158.48,4305.15,4729.03,5999.16,16539.1,23037.7,1720.91,145.127,331.671,869.263,260.262,37307.2,558.371,123.057,1863.5,65.3506,2129.61,2430.01,633.909,216.899,148.966,357.193,144.108,8304.04,20084.5,611.026,13955.6,2124.8,1474.6,20016.8,707.815,191.53,121.541,522.001,323.307,3747.78,396.97,500.775,531.537,2508.92,334.91,2488.41,48.5875,328.448,4738.84,445.578,417.707,173.026,156.727,495.522,33160.1,82.3522,106.31,1513.31,17.91,286.818,3693.82,365.497,94.9328,977.346
1671.66,5641.85,375.285,3191.23,19327.9,5915.03,123.496,54.8876,628.852,866.125,29.6001,27308.3,378.591,329.874,1118.76,22.9682,1827.82,1945.3,252.783,99.464,75.0069,77.2854,25.2095,4428.11,13279.7,2668.13,6834.73,2119.19,2873.56,16998.4,810.114,437.848,580.691,1955.27,174.064,2138.7,57.3537,522.778,860.414,2427.51,330.025,12264.8,28.2744,155.601,4991.39,287.32,531.816,362.6,82.358,128.636,12149.5,129.463,56.6356,1276.83,16.3549,216.244,4458.99,375.488,64.8538,1362.02
3076.24,3709.72,2045.45,4168.58,8451,17011.5,9222.29,86.9922,267.767,441.035,53.9185,19814.3,327.924,41.6464,1835.15,70.879,1178.15,2223.07,320.968,327.193,33.9034,2799.97,64.5936,4610.86,15227.7,3013.24,4103.89,551.282,1418.86,13418.8,521.826,398.631,292.378,1587.95,547.245,3496.67,558.886,344.476,536.515,8734.52,377.621,39462.7,13.4471,149.112,10330.7,215.002,427.506,174.129,173.837,64.4485,21292,97.8269,93.8061,1106.03,155.837,218.318,4068.18,360.729,13.4503,950.125
205.335,2624.77,27.9812,104.326,9617.95,3234.77,17681.2,169.03,120.27,549.228,16.5585,21736.9,190.679,177.172,513.036,26.5059,2160.38,974.241,201.378,403.929,22.9071,4145.34,82.0305,3125.55,15908.6,198.811,580.863,328.193,1173.42,10977.3,1279.8,27.2609,725.955,6517.85,22.5627,702.53,208.488,153.878,857.009,1219.92,241.238,30713.9,26.7309,236.268,1424.53,251.898,426.369,111.321,114.809,24.4166,19965,60.413,79.4267,1271.1,579.326,161.013,1582.2,282.427,17.2606,1963.01
68.8194,2951,6.16398,165.866,9897.05,6917.89,39.6068,158.95,233.077,505.803,56.9791,18278.6,168.471,81.8895,778.123,352.223,2094.35,1112.02,75.7095,181.886,18.7196,19.0653,55.8032,2876.61,12719.8,1858.24,1033.43,1382.82,2863.99,11507,683.363,10.8842,206.385,3461.7,52.0475,2471.7,103.331,413.071,346.462,2281.23,433.49,18394.2,14.7407,117.405,2433.27,242.552,649.549,112.241,151.008,209.994,21882,63.0119,87.0561,1129.74,43.0452,101.585,1994.88,405.646,11.356,786.033
22.7614,2451.51,17.0219,28.3427,10745.8,5664.82,9706.05,232.996,337.084,389.956,57.9139,14032.1,172.159,92.9403,921.917,230.897,956.464,1281.71,20.014,271.728,48.1179,2687.6,43.7441,2524.67,9618.16,3396.08,288.327,1179.94,1934.09,11738.8,715.638,38.4673,264.848,1374.96,109.357,1681.61,123.976,438.626,504.276,3897.87,287.737,22082.4,20.9172,81.8437,9235.66,221.202,1161.72,38.5457,34.645,71.6613,15831.2,41.9542,131.304,683.284,14.7689,349.25,3990.84,65.1363,8.40634,866.443
9708.14,5391.86,4564.54,1706.8,10487.7,15879.2,4272.77,305.08,540.091,470.63,549.213,30961.6,490.112,735.238,1604.5,931.875,1601.44,2131.74,2566.89,125.019,142.887,1859.46,97.8733,5343.72,16632.7,1885.36,2592.85,1991.35,738.294,18379.8,689.398,138.715,3426.25,2080.37,1191.89,1403.05,3064,327.064,500.141,9933.7,177.783,8891.65,81.7948,267.921,4409.32,530.31,560.294,353.543,255.614,111.614,9600.74,374.69,112.433,1549.09,24.2603,103.621,4690.07,353.649,53.5071,2314.42
18490.8,2528.59,10717.9,10942,8054.79,660.7,17632.4,97.3394,91.2066,392.289,330.733,16078.3,260.328,106.937,398.351,68.22,885.396,910.904,2668.13,99.5962,60.4651,3112.51,52.6136,2584.05,7988.19,1477.86,24836.5,968.341,1432.47,6811.79,694.763,652.417,96.3848,1531.56,3461.22,2214.63,99.9573,322.508,603.397,2283.29,245.279,25678.5,119.881,246.503,4545.18,601.595,892.292,145.086,61.1009,134.121,15741.5,87.8344,102.99,484.359,447.031,189.17,3260.9,522.98,61.7327,905.65
6200.17,4214.46,2291.07,5424.81,11882,9092.77,4658.43,102.621,355.9,490.986,451.091,14978.2,396.812,147.785,1952.86,832.161,1524.66,1505.65,341.731,386.147,277.3,1342.61,247.064,1998.57,9327.43,919.022,5876.9,2400.89,1593.87,9392.43,289.869,761.457,299.032,2071.72,278.55,4150.8,456.868,644.431,405.883,4528.18,226.737,671.594,60.8658,273.832,9085.17,310.218,521.011,221.22,118.655,120.779,8635.35,35.557,602.125,1171.45,12.4862,278.1,2142.45,756.164,86.2164,1135.99
513.584,4712.27,54.233,619.94,23471.6,8633.89,3295.15,369.747,801.403,326.387,23.1232,31740.8,254.819,75.7652,2988.97,1309.93,2047.94,3155.76,160.241,426.97,43.2776,1169.51,56.4913,7019.14,17837.7,926.682,2935.41,2306.32,1231.67,23390.4,70.7844,89.0957,106.815,1860.21,770.189,3024.96,272.105,476.69,535.656,2860.76,261.701,7680.89,28.5156,232.228,9383.23,395.612,450.534,34.6031,26.0571,194.94,19531.8,43.5323,47.5904,1126.81,16.6464,211.157,3077.96,316.707,13.3545,5784.18
388.934,13757.9,946.621,404.517,14937.3,20018.3,16305.5,153.477,571.418,354.245,37.9696,32107.1,438.924,164.822,1984.75,21.9318,1385.81,4186.92,117.997,141.267,29.4018,4573.56,64.0117,7640.89,18629,1493.2,1463.99,2273.45,1392.89,21627.7,425,111.923,227.017,1874.5,78.3857,8402.62,1072.95,477.866,870.165,13863.7,640.535,30764.9,20.451,325.796,7094.02,619.422,332.445,101.194,81.3203,29.2568,22653.4,83.7612,153.612,707.25,38.1891,324.998,4368.04,362.454,29.672,4780.54
11219.8,9220.27,3670.19,14373.1,17515.4,5634.89,13555.2,83.927,130.047,312.009,195.337,23280.2,325.629,177.884,1421.64,186.805,922.914,1084.97,497.617,159.627,32.5794,3195.35,44.8289,5083.84,15801.8,1417.78,7961.53,849.087,1009.59,14267.6,472.835,432.01,354.419,860.789,853.95,3750.1,1761.08,322.203,1414.9,6916.97,620.026,16798.5,49.2525,229.926,9573.01,458.128,95.37,194.022,246.463,557.902,17622.3,70.4359,96.8132,899.231,50.6009,177.159,3367.95,458.802,278.844,5103.34
323.478,794.368,91.4908,59.4188,11464.3,10637.6,3991.02,26.7163,733.79,736.031,98.7601,26845.9,1091.97,28.0053,395.459,85.5424,2901.12,3829.56,69.4207,344.833,33.3286,819.246,56.4851,3999.79,10656.2,472.662,272.797,4386.97,1432.63,12415.3,251.783,84.6782,105.855,1602.67,87.1984,6127.71,733.018,604.168,738.787,4343.62,171.357,37793.8,21.0131,307.04,3764.47,162.953,423.579,152.239,161.895,84.1246,9685.53,41.3074,106.343,995.358,20.5869,249.489,6805.4,188.39,24.3033,319.461
51.583,6123.27,21.8175,59.6153,9892.65,10061.5,5381.05,248.668,64.8597,701.957,52.9218,30682.5,248.467,17.1185,2405.95,616.001,1472.37,386.982,29.2651,15.1159,94.8458,2027.23,100.493,7279.22,16495.9,138.689,198.801,2660.98,1639.57,17406.1,113.88,17.2212,365.92,311.734,21.6431,1140.67,232.907,151.622,164.428,1643.13,134.692,566.053,11.8567,101.772,4393.46,466.035,57.1849,76.47,80.3418,218.743,25208.6,92.8671,48.2637,495.912,14.6482,64.039,1190.4,338.215,52.1792,2074.56
758.825,4031.16,50.3652,4531.28,8083.82,15034.3,12.8763,56.0171,495.358,439.702,17.7044,31378.9,410.896,116.547,812.408,20.6515,1853.15,1122.33,76.7317,339.532,61.9437,40.8973,66.9451,2912.51,19192.2,1414.31,3609.25,1694.46,3929.12,11806.4,702.686,118.239,268.974,2743.32,77.7659,3613.69,425.987,334.413,253.634,1990.74,424.161,19468.3,51.5306,245.269,2807.57,381.067,354.688,131.686,93.144,140.563,24227.2,57.4011,131.037,577.173,87.4733,281.579,2764.03,503.946,59.6276,655.787
7422.22,6826.26,1696.54,3403.17,19637,4484.46,15388.6,122.343,244.436,509.819,447.456,16176.3,408.373,194.511,930.314,235.551,1566.64,1053.69,579.56,64.7814,30.3469,3803.83,91.526,3081.66,12570.4,1053.04,2622.7,1051.16,1911.36,12406,1026.61,1236.97,323.538,2400.36,486.307,2601.35,1892.88,139.408,926.381,4379.63,344.698,28915.9,96.9358,190.588,5970.22,424.798,592.512,177.715,161.079,183.813,17188.2,76.6877,161.095,726.724,12.5071,215.994,3559.45,409.263,47.2127,2121.65
543.461,4497.62,43.6003,171.723,11732.1,15962.6,8608.46,87.3619,557.169,316.945,227.897,20315.2,336.173,57.9891,1566.74,189.847,1151.77,1582.14,394.715,630.931,26.8066,3574.66,53.93,4093,10333.9,2763.37,1176.28,1625.35,948.711,14739.6,137.276,103.631,263.005,1749.66,99.9671,2290.7,2382.12,210.544,967.601,7150.97,246.867,27284.7,13.4433,320.878,5655.27,225.104,296.685,80.0161,87.4666,63.3601,10470.6,67.193,48.1711,1129.48,31.2695,148.511,3057.31,705.259,26.4299,4069.18
631.94,11895.4,375.455,802.201,19303.5,21364,14431.9,123.715,405.094,539.921,63.6547,31540.5,391.685,181.568,1693.94,593.224,1450.55,2735.49,80.1714,203.338,41.3156,4439.59,32.259,3883.57,17339,1632.53,291.842,2487.89,1406.74,19634,616.041,10.0992,744.853,2809.08,211.116,3820.74,217.929,397.107,1035.75,10452.2,585.103,37633.8,18.3789,300.064,7042.67,473.313,756.812,200.742,57.0656,104.894,22339.6,52.7189,91.8922,1288.71,59.2865,291.321,4333.54,356.874,11.203,5712.13
5818.92,4415.91,1238.57,3282.2,4844.79,21116.6,1004.13,256.728,553.953,351.909,17.7594,27561,235.45,76.8228,1032.82,1026.52,1620.06,1190.89,465.959,306.772,53.0844,966.985,88.5792,4871.53,18290.5,1437.28,4741.7,2093.27,2075.17,21413.6,15.9269,528.14,274.746,1855.78,169.542,3888.1,405.325,457.646,1028.99,6079.9,293.066,14337.1,7.31431,181.215,14242,215.013,529.018,103.624,21.5249,102.19,17754.7,30.499,93.6709,1823.16,16.3706,97.2769,1800.88,278.701,78.25,690.439
399.052,3353.8,78.7532,744.458,4947.32,5104.91,16.0249,152.932,369.223,456.416,53.576,18821.8,135.144,38.2663,897.037,16.1311,878.256,762.303,170.911,136,23.589,29.7959,35.2342,2370.62,13084.7,1765.52,736.161,2215.04,2206.76,13329.9,1262.8,45.6578,278.715,1637.48,65.9495,2566,116.352,539.315,213.097,6508.55,617.739,8393.05,10.6923,104.968,7642.15,220.644,280.771,132.647,77.5602,146.325,19152.7,19.7929,31.2565,1784.85,27.1707,146.412,2307.81,347.694,45.0013,524.495
3884.23,235.943,186.264,1728.76,8517.29,2771.97,1524.6,52.7133,577.149,623.041,390.906,22500.2,756.1,127.033,203.557,72.3997,3133.35,1717.06,444.556,34.5621,55.4571,139.166,33.6513,2105.54,12070.9,118.727,3594.47,3116.59,814.739,6776.96,759.067,57.2303,33.6947,2398.05,292.242,3799.56,145.529,388.796,1184.08,409.106,225.217,21259.3,6.91446,259.852,1322.77,89.7493,281.617,118.119,77.9827,177.586,3980.18,23.482,43.6373,207.402,38.6607,291.896,4754.78,270.769,8.44494,459.113
121.856,7298.83,57.724,61.844,22254.1,14784.3,3973.44,94.3398,931.17,441.656,12.1354,37436.2,504.975,20.3417,2230.64,379.882,2074.67,1809.69,47.5987,289.056,111.895,793.224,17.6758,5138.05,13952.1,558.94,223.819,2950.49,136.862,14177.3,19.3788,21.434,329.194,1784.05,14.6728,4359.8,2215.01,412.853,1403.98,5589.12,120.76,168.309,27.5785,418.806,2198.32,80.2233,572.129,131.095,21.4433,27.0711,15170.6,20.1532,69.4394,1675.08,19.354,269.096,127.446,518.175,31.9282,3666.35
815.067,4318.42,92.9683,525.332,20381.9,10856.6,6282.85,169.619,307.507,350.74,23.0557,24882.9,491.36,108.857,1631.94,309.826,985.027,2169.96,68.655,298.57,64.7631,2416.13,47.6959,4726.16,13786.1,806.713,333.314,1720.11,2298.26,18465.5,165.939,188.467,123.48,1877.11,53.8321,3255.52,1356.52,390.427,143.221,8759.47,728.871,18162,7.14394,148.99,3173.26,698.998,238.172,167.352,101.548,146.237,15293.8,61.9333,110.423,842.955,20.3905,109.493,3690.25,748.819,438.368,6310.01
35.9507,5587.92,10.7264,675.724,21859.7,5126.18,8143.52,127.415,588.88,343.611,63.611,32929.7,318.882,104.09,1118.65,444.507,1153.74,2278.22,103.052,149.905,125.94,1315.35,99.0056,3345.14,16289.9,1443.66,265.43,761.809,391.958,12171.1,863.756,14.7225,36.7831,872.746,79.2754,1304.31,191.279,352.586,1126.51,2574.93,344.953,38158.5,13.7033,172.764,6780.81,206.525,319.646,194.79,107.795,62.9537,19640.8,32.778,196.31,1217.1,27.28,288.345,4843.49,259.564,37.7044,3416.29
3635.57,3979.89,2088.65,2262.58,10603.6,12091.4,9144.28,703.559,81.0101,249.66,935.144,18357.7,96.4917,127.187,576.746,911.351,1007.96,1852.03,371.79,26.2704,140.821,2656.88,214.322,2570.06,9569.86,671.564,6518.91,1802.5,350.578,11269.5,28.8363,355.631,305.162,1420,348.13,1901.37,6982.26,365.461,1013.72,2656.42,187.839,16126.3,42.5543,387.755,1065.11,424.265,454.095,242.08,96.1754,180.941,3922.44,43.7262,415.963,419.926,26.8764,556.368,3509.14,799.815,60.3031,2505.17
147.808,6690.8,77.8443,140.762,30655.3,23860.1,20504.8,37.6195,705.262,276.907,24.6976,48327.8,584.648,78.4324,1961.22,6.85039,1860.66,3079.03,113.842,228.766,32.128,5609.77,53.0336,7993.05,22511.4,2333.69,819.917,1510.13,2543.34,32099.1,891.344,17.7127,119.604,2084.91,101.369,4399.83,126.541,261.843,878.142,7750.68,454.852,66426,16.5838,369.921,6153.14,205.119,629.02,96.0506,65.4622,88.9761,26164.9,125.102,108.189,982.305,62.2546,243.706,2992.22,329.614,76.9059,4781.25
156.549,4618.44,6.27721,109.199,18020.6,12669.3,15729.8,86.9201,289.462,472.662,92.6671,30548.8,200.418,45.5414,793.18,277.437,1316.71,5128.26,11.2911,72.1081,60.5004,3312.45,63.244,5997.39,21298.8,350.414,262.622,1315.58,412.623,17154.9,1173.37,37.9568,89.6571,1516.05,20.7416,1515.95,762.47,174.662,359.551,1394.57,493.647,19139,18.2913,320.249,4005.66,440.8,322.081,103.021,172.189,48.4599,14930.3,27.6895,100.018,767.796,28.294,141.956,2522.17,525.136,19.6239,9349.58
733.877,3528.4,36.4524,543.866,19225,2864.18,12391,81.8553,119.833,587.472,84.6011,12680.2,230.355,207.696,659.181,262.412,1549.8,976.038,46.6153,276.499,20.8888,3120.22,44.7639,4541.61,10409.8,1484.23,516.146,968.466,1742.56,9065.66,1369.06,104.413,185.805,1848.37,54.9439,4394.7,490.208,125.083,749.476,4887.79,453.026,29917.9,20.3592,165.777,4323.61,281.556,295.824,219.686,256.157,79.1717,19184.6,81.1982,51.9738,1582.3,44.5712,250.189,4008.85,373.069,10.3444,3003.86
506.55,4501.21,32.8375,312.102,19954.9,3713.73,14469,247.749,99.3042,462.14,7.30125,11972.6,158.887,92.9557,819.344,63.7056,1817.73,580.249,45.8247,199.385,20.3664,2863.74,36.8135,2617.82,11839.3,654.687,473.935,314.463,1844.78,6769.24,1078.49,55.1467,649.991,5052.55,49.1041,1011.57,264.081,127.566,459.504,981.984,336.644,29253.3,27.9789,242.275,3418.1,574.419,381.186,65.907,104.835,24.7314,24748.8,191.777,93.5401,722.073,63.2734,54.5501,2267.22,418.471,12.7668,3121.35
